7010,0.0058581
7020,0.011736
7030,0.017747
7040,0.024007
7050,0.030629
7060,0.037728
7070,0.045418
7080,0.053815
7090,0.063033
7100,0.073186
7110,0.084506
7120,0.097682
7130,0.11352
7140,0.13283
7150,0.15318
7160,0.17708
7170,0.20295
7180,0.22893
7190,0.26099
7200,0.29139
7210,0.31885
7220,0.34418
7230,0.36584
7240,0.38784
7250,0.41165
7260,0.43834
7270,0.4674
7280,0.49796
7290,0.52912
7300,0.55999
7310,0.59482
7320,0.62879
7330,0.66163
7340,0.69309
7350,0.71627
7360,0.73718
7370,0.75576
7380,0.77258
7390,0.78798
7400,0.80226
7410,0.81571
7420,0.8285
7430,0.84076
7440,0.85262
7450,0.86421
7460,0.87559
7470,0.88651
7480,0.89666
7490,0.90569
7500,0.91331
7510,0.91928
7520,0.92386
7530,0.92738
7540,0.93018
7550,0.93262
7560,0.93499
7570,0.93735
7580,0.9147
7590,0.82855
7600,0.55718
7610,0.46637
7620,0.64947
7630,0.59887
7640,0.6232
7650,0.71193
7660,0.81066
7670,0.87876
7680,0.97322
7690,0.97588
7700,0.97806
7710,0.97899
7720,0.97966
7730,0.98031
7740,0.98118
7750,0.98251
7760,0.98445
7770,0.98683
7780,0.98938
7790,0.99184
7800,0.99395
7810,0.99552
7820,0.99661
7830,0.99736
7840,0.99791
7850,0.99841
7860,0.99893
7870,0.99944
7880,0.99983
7890,1
7900,0.99987
7910,0.99932
7920,0.99852
7930,0.99761
7940,0.99676
7950,0.99609
7960,0.99573
7970,0.99554
7980,0.99536
7990,0.99501
8000,0.99432
8010,0.99318
8020,0.99163
8030,0.98977
8040,0.98771
8050,0.98555
8060,0.98337
8070,0.98119
8080,0.97903
8090,0.97689
8100,0.97477
8110,0.96107
8120,0.94765
8130,0.93457
8140,0.92188
8150,0.9206
8160,0.91958
8170,0.91861
8180,0.91738
8190,0.9156
8200,0.91296
8210,0.90929
8220,0.90487
8230,0.90009
8240,0.89534
8250,0.89102
8260,0.88738
8270,0.88405
8280,0.88055
8290,0.87636
8300,0.87099
8310,0.87296
8320,0.87411
8330,0.87537
8340,0.8777
8350,0.88213
8360,0.88029
8370,0.88003
8380,0.87968
8390,0.87765
8400,0.87233
8410,0.86249
8420,0.84831
8430,0.83035
8440,0.80916
8450,0.78527
8460,0.7592
8470,0.73126
8480,0.70172
8490,0.67084
8500,0.63888
8510,0.60604
8520,0.57217
8530,0.53707
8540,0.5005
8550,0.46225
8560,0.42229
8570,0.38138
8580,0.34046
8590,0.30048
8600,0.26237
8610,0.22695
8620,0.19451
8630,0.1652
8640,0.13919
8650,0.11664
8660,0.097576
8670,0.081568
8680,0.068053
8690,0.056471
8700,0.046261
8710,0.036981
8720,0.028668
8730,0.021474
8740,0.015555
8750,0.011064
